,ts,scores,mean_scores,game_hash,starting_timestamp,negative_reward,positive_reward,seed,how_many_seeds,how_many_games,speed
90,1704620187.44599,11,24.714285714285715,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
91,1704620188.365112,23,24.695652173913043,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
92,1704620188.920373,10,24.537634408602152,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
93,1704620189.719689,18,24.46808510638298,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
94,1704620191.10021,37,24.6,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
95,1704620192.779854,11,24.458333333333332,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
96,1704620193.94179,27,24.484536082474225,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
97,1704620195.18916,34,24.581632653061224,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
98,1704620195.639494,7,24.404040404040405,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
99,1704620196.434075,20,24.36,05b7f859aa880b4f21c5b58fbd46e5bcecf7558a9b2bcaa7e166d0d1ab96fb328ea991a97f2efcbb439db8f959b833f08e866c55531a5b56645b198f11dbc658,1704620195.854904,-10,27,5099,100,1,1000
